CID,IUPACName,MolecularFormula,MW,logP,TPSA,HBD,HBA,RotatableBonds,HeavyAtoms,CanonicalSMILES,InChIKey
3899,"5-methyl-N-[4-(trifluoromethyl)phenyl]-1,2-oxazole-4-carboxamide",C12H9F3N2O2,270.21,2.5,55.1,1,6,2,19,,VHOGYURTWQBHIL-UHFFFAOYSA-N
58298316,"3-[6-(2-hydroxypropan-2-yl)-3-pyridinyl]-5-(4-methoxycyclohexyl)-7,8-dihydropyrazino[2,3-b]pyrazin-6-one",C21H27N5O3,397.5,1.1,100.0,2,7,4,29,,UFKLYTOEMRFKAD-UHFFFAOYSA-N
11349170,"(3R,4R)-4-amino-1-[[4-(3-methoxyanilino)pyrrolo[2,1-f][1,2,4]triazin-5-yl]methyl]piperidin-3-ol",C19H24N6O2,368.4,0.7,101.0,3,7,5,27,,CSGQVNMSRKWUSH-IAGOWNOFSA-N
21704,"(2R,3S,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",C10H13N5O4,267.24,-1.1,140.0,4,8,2,19,,OIRDTQYFTABQOQ-UHTZMRCNSA-N
54576299,"1-N'-[4-[[2-(cyclopropanecarbonylamino)-4-pyridinyl]oxy]-2,5-difluorophenyl]-1-N-(4-fluorophenyl)cyclopropane-1,1-dicarboxamide",C26H21F3N4O4,510.5,4.3,109.0,3,8,8,37,,GNNDEPIMDAZHRQ-UHFFFAOYSA-N
10458325,"7-[[(3aS,6aR)-2-methyl-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrol-5-yl]methoxy]-N-(3,4-dichloro-2-fluorophenyl)-6-methoxyquinazolin-4-amine",C24H25Cl2FN4O2,491.4,5.8,59.5,1,7,6,33,,HVXKQKFEHMGHSL-GOOCMWNKSA-N
110635,"(2R,8R)-2-(1,3-benzodioxol-5-yl)-6-methyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",C22H19N3O4,389.4,2.3,74.9,1,4,1,29,,WOXKDUGGOYFFRN-IIBYNOLFSA-N
2170,"8-chloro-6-piperazin-1-ylbenzo[b][1,4]benzoxazepine",C17H16ClN3O,313.8,2.6,36.9,1,3,1,22,,QWGDMFLQWFTERH-UHFFFAOYSA-N
5526,4-(aminomethyl)cyclohexane-1-carboxylic acid,C8H15NO2,157.21,-2.0,63.3,2,3,2,11,,GYDJEQRTZSCIOI-UHFFFAOYSA-N
58496428,"2-(2-chlorophenyl)-4-[3-(dimethylamino)phenyl]-5-methyl-1H-pyrazolo[4,3-c]pyridine-3,6-dione",C21H19ClN4O2,394.9,3.2,55.9,1,4,3,28,,RGYQPQARIQKJKH-UHFFFAOYSA-N
46861623,6-methyl-5-(2-methylpyrazol-3-yl)-N-[(5-methylsulfonyl-2-pyridinyl)methyl]-2-oxo-1-[3-(trifluoromethyl)phenyl]pyridine-3-carboxamide,C25H22F3N5O4S,545.5,2.5,123.0,1,9,6,38,,QNQZWEGMKJBHEM-UHFFFAOYSA-N
44181686,"6-[(1R)-1-[8-fluoro-6-(1-methylpyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridin-3-yl]ethyl]-3-(2-methoxyethoxy)-1,6-naphthyridin-5-one",C23H22FN7O3,463.5,1.5,99.7,0,8,7,34,,DWHXUGDWKAIASB-CQSZACIVSA-N
216322,"N-[4-(2-methyl-4,5-dihydro-3H-imidazo[4,5-d][1]benzazepine-6-carbonyl)phenyl]-2-phenylbenzamide;hydrochloride",C32H27ClN4O2,535.0,,78.1,3,3,4,39,,BTYHAFSDANBVMJ-UHFFFAOYSA-N
11977753,"2-methyl-2-[4-(3-methyl-2-oxo-8-quinolin-3-ylimidazo[4,5-c]quinolin-1-yl)phenyl]propanenitrile",C30H23N5O,469.5,5.2,73.1,0,4,3,36,,JOGKUKXHTYWRGZ-UHFFFAOYSA-N
5282474,4-[[2-butyl-5-[(E)-2-carboxy-3-thiophen-2-ylprop-1-enyl]imidazol-1-yl]methyl]benzoic acid;methanesulfonic acid,C24H28N2O7S2,520.6,,183.0,3,9,10,35,,DJSLTDBPKHORNY-XMMWENQYSA-N
572,3-[formyl(hydroxy)amino]propylphosphonic acid,C4H10NO5P,183.10,-2.2,98.1,3,5,4,11,,GJXWDTUCERCKIX-UHFFFAOYSA-N
2249,2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide,C14H22N2O3,266.34,0.2,84.6,3,4,8,19,,METKIMKYRPQLGS-UHFFFAOYSA-N
17754438,"2-[4-[3-(quinolin-6-ylmethyl)triazolo[4,5-b]pyrazin-5-yl]pyrazol-1-yl]ethanol",C19H16N8O,372.4,0.7,107.0,1,7,5,28,,PDMUGYOXRHVNMO-UHFFFAOYSA-N
68539,"3-(2-chloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine;hydrochloride",C19H24Cl2N2,351.3,,6.5,1,2,4,23,,WIMWMKZEIBHDTH-UHFFFAOYSA-N
4205,"5-methyl-2,5,19-triazatetracyclo[13.4.0.02,7.08,13]nonadeca-1(15),8,10,12,16,18-hexaene",C17H19N3,265.35,3.3,19.4,0,3,0,20,,RONZAEMNMFQXRA-UHFFFAOYSA-N
5905,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-iodopyrimidine-2,4-dione",C9H11IN2O5,354.10,-1.0,99.1,3,5,2,17,,XQFRJNBWHJMXHO-RRKCRQDMSA-N
11556427,"(4S,5R)-5-[3,5-bis(trifluoromethyl)phenyl]-3-[[2-(4-fluoro-2-methoxy-5-propan-2-ylphenyl)-5-(trifluoromethyl)phenyl]methyl]-4-methyl-1,3-oxazolidin-2-one",C30H25F10NO3,637.5,8.8,38.8,0,13,6,44,,MZZLGJHLQGUVPN-HAWMADMCSA-N
25154713,methyl N-[(2S)-1-[(2S)-2-[5-[4-[4-[2-[(2S)-1-[(2S)-2-(methoxycarbonylamino)-3-methylbutanoyl]pyrrolidin-2-yl]-1H-imidazol-5-yl]phenyl]phenyl]-1H-imidazol-2-yl]pyrrolidin-1-yl]-3-methyl-1-oxobutan-2-yl]carbamate;dihydrochloride,C40H52Cl2N8O6,811.8,,175.0,6,8,13,56,,BVZLLUDATICXCI-JMSCDMLISA-N
23642301,"(6R)-6-[2-[ethyl-[[4-[2-(ethylamino)ethyl]phenyl]methyl]amino]-4-methoxyphenyl]-5,6,7,8-tetrahydronaphthalen-2-ol",C30H38N2O2,458.6,6.3,44.7,2,4,10,34,,SIFNOOUKXBRGGB-AREMUKBSSA-N
11167112,2-[[(2S)-2-amino-3-phenylpropyl]amino]-3-methyl-5-naphthalen-2-yl-6-pyridin-4-ylpyrimidin-4-one,C29H27N5O,461.6,3.8,83.6,2,4,7,35,,RQVKVJIRFKVPBF-VWLOTQADSA-N
4917,2-chloro-10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine,C20H24ClN3S,373.9,4.9,35.0,0,4,4,25,,WIKYUJGCLQQFNW-UHFFFAOYSA-N
44814409,"N-[4-[(1R,3S,5S)-3-amino-5-methylcyclohexyl]-3-pyridinyl]-6-(2,6-difluorophenyl)-5-fluoropyridine-2-carboxamide",C24H23F3N4O,440.5,3.9,80.9,2,7,4,32,,VRQXRVAKPDCRCI-ZNMIVQPWSA-N
216235,"N-(4-chloro-3-methyl-1,2-oxazol-5-yl)-2-[2-(6-methyl-1,3-benzodioxol-5-yl)acetyl]thiophene-3-sulfonamide",C18H15ClN2O6S2,454.9,3.7,144.0,1,9,6,29,,PHWXUGHIIBDVKD-UHFFFAOYSA-N
121587,"(1S,12S,14R)-9-methoxy-4-methyl-11-oxa-4-azatetracyclo[8.6.1.01,12.06,17]heptadeca-6(17),7,9,15-tetraen-14-ol;hydrobromide",C17H22BrNO3,368.3,,41.9,2,4,1,22,,QORVDGQLPPAFRS-XPSHAMGMSA-N
164509,"1-[(8R)-5-(4-aminophenyl)-8-methyl-8,9-dihydro-[1,3]dioxolo[4,5-h][2,3]benzodiazepin-7-yl]ethanone",C19H19N3O3,337.4,2.7,77.2,1,5,1,25,,JACAAXNEHGBPOQ-LLVKDONJSA-N
130904,"[(8S,11R,13S,14S,17R)-17-acetyl-11-[4-(dimethylamino)phenyl]-13-methyl-3-oxo-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-17-yl] acetate",C30H37NO4,475.6,3.5,63.7,0,5,5,35,,OOLLAFOLCSJHRE-ZHAKMVSLSA-N
5388961,(Z)-but-2-enedioic acid;(2S)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]pyrrolidine-2-carboxylic acid,C24H32N2O9,492.5,,171.0,4,10,12,35,,OYFJQPXVCSSHAI-QFPUQLAESA-N
176167,"3-(1-methylindol-3-yl)-4-[1-[1-(pyridin-2-ylmethyl)piperidin-4-yl]indol-3-yl]pyrrole-2,5-dione",C32H29N5O2,515.6,3.7,72.2,1,4,5,39,,AXRCEOKUDYDWLF-UHFFFAOYSA-N
60857,"(4S)-4-[[3-[2-(dimethylamino)ethyl]-1H-indol-5-yl]methyl]-1,3-oxazolidin-2-one",C16H21N3O2,287.36,2.2,57.4,2,3,5,21,,ULSDMUVEXKOYBU-ZDUSSCGKSA-N
82148,N-[2-(7-methoxynaphthalen-1-yl)ethyl]acetamide,C15H17NO2,243.30,2.7,38.3,1,2,4,18,,YJYPHIXNFHFHND-UHFFFAOYSA-N
3035714,N-[2-(4-hydroxyanilino)-3-pyridinyl]-4-methoxybenzenesulfonamide,C18H17N3O4S,371.4,2.8,109.0,3,7,6,26,,URCVCIZFVQDVPM-UHFFFAOYSA-N
135565981,"11-(1,3-dihydroisoindol-2-ylmethyl)-2,3,10,12-tetrazatricyclo[7.3.1.05,13]trideca-1,5(13),6,8,11-pentaen-4-one",C18H15N5O,317.3,1.1,69.1,2,3,2,24,,JLFSBHQQXIAQEC-UHFFFAOYSA-N
68553,"1-[2-(2,4-dichlorophenyl)-2-[(2,4-dichlorophenyl)methoxy]ethyl]imidazole;nitric acid",C18H15Cl4N3O4,479.1,,93.1,1,5,6,29,,MCCACAIVAXEFAL-UHFFFAOYSA-N
104850,"5-(4-chlorophenyl)-1-(2,4-dichlorophenyl)-4-methyl-N-piperidin-1-ylpyrazole-3-carboxamide",C22H21Cl3N4O,463.8,6.5,50.2,1,3,4,30,,JZCPYUJPEARBJL-UHFFFAOYSA-N
6918203,"7-[(7S)-7-amino-5-azaspiro[2.4]heptan-5-yl]-8-chloro-6-fluoro-1-[(1R,2S)-2-fluorocyclopropyl]-4-oxoquinoline-3-carboxylic acid;hydrate",C19H20ClF2N3O4,427.8,,87.9,3,9,3,29,,ANCJYRJLOUSQBW-JJZGMWGRSA-N
216210,3-[[2-[(4-carbamimidoylanilino)methyl]-1-methylbenzimidazole-5-carbonyl]-pyridin-2-ylamino]propanoic acid,C25H25N7O3,471.5,1.7,150.0,4,7,9,35,,YBSJFWOBGCMAKL-UHFFFAOYSA-N
52913813,"8-[(1R)-1-(3,5-difluoroanilino)ethyl]-N,N-dimethyl-2-morpholin-4-yl-4-oxochromene-6-carboxamide",C24H25F2N3O4,457.5,3.0,71.1,1,8,5,33,,LMJFJIDLEAWOQJ-CQSZACIVSA-N
9703,4-[(2-methylhydrazinyl)methyl]-N-propan-2-ylbenzamide;hydrochloride,C12H20ClN3O,257.76,,53.2,4,3,5,17,,DERJYEZSLHIUKF-UHFFFAOYSA-N
91274,"(3R)-1-[4,4-bis(3-methylthiophen-2-yl)but-3-enyl]piperidine-3-carboxylic acid;hydrochloride",C20H26ClNO2S2,412.0,,97.0,2,5,6,26,,YUKARLAABCGMCN-PKLMIRHRSA-N
135449331,"bis(2-aminoethanol);3-[3-[[2-(3,4-dimethylphenyl)-5-methyl-3-oxo-1H-pyrazol-4-yl]diazenyl]-2-hydroxyphenyl]benzoic acid",C29H36N6O6,564.6,,207.0,7,11,7,41,,DJMJHIKGMVJYCW-UHFFFAOYSA-N
11525740,"5-[[4-[(2,3-dimethylindazol-6-yl)-methylamino]pyrimidin-2-yl]amino]-2-methylbenzenesulfonamide;hydrochloride",C21H24ClN7O2S,474.0,,127.0,3,8,5,32,,MQHIQUBXFFAOMK-UHFFFAOYSA-N
4114,"9-methoxyfuro[3,2-g]chromen-7-one",C12H8O4,216.19,1.9,48.7,0,4,1,16,,QXKHYNVANLEOEG-UHFFFAOYSA-N
44137675,"2-[[(1R)-1-(7-methyl-2-morpholin-4-yl-4-oxopyrido[1,2-a]pyrimidin-9-yl)ethyl]amino]benzoic acid",C22H24N4O4,408.4,2.0,94.5,2,7,5,30,,IRTDIKMSKMREGO-OAHLLOKOSA-N
2375,N-[4-cyano-3-(trifluoromethyl)phenyl]-3-(4-fluorophenyl)sulfonyl-2-hydroxy-2-methylpropanamide,C18H14F4N2O4S,430.4,2.3,116.0,2,9,5,29,,LKJPYSCBVHEWIU-UHFFFAOYSA-N
65999,2-[4-[[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propylbenzimidazol-1-yl]methyl]phenyl]benzoic acid,C33H30N4O2,514.6,6.9,72.9,1,4,7,39,,RMMXLENWKUUMAY-UHFFFAOYSA-N
6918540,S-[2-[[1-(2-ethylbutyl)cyclohexanecarbonyl]amino]phenyl] 2-methylpropanethioate,C23H35NO2S,389.6,7.1,71.5,1,3,9,27,,YZQLWPMZQVHJED-UHFFFAOYSA-N
444025,"chloromethyl (8S,9S,10R,11S,13S,14S,17R)-17-ethoxycarbonyloxy-11-hydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-17-carboxylate",C24H31ClO7,466.9,3.9,99.1,1,7,7,32,,DMKSVUSAATWOCU-HROMYWEYSA-N
9865587,1-[4-[3-(4-chlorophenyl)-4-pyrimidin-4-yl-1H-pyrazol-5-yl]piperidin-1-yl]-2-hydroxyethanone,C20H20ClN5O2,397.9,1.9,95.0,2,5,4,28,,CATQHDWESBRRQA-UHFFFAOYSA-N
5394,"3-methyl-4-oxoimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide",C6H6N6O2,194.15,-1.1,106.0,1,5,1,14,,BPEGJWRSRHCHSN-UHFFFAOYSA-N
3339,propan-2-yl 2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoate,C20H21ClO4,360.8,5.2,52.6,0,4,7,25,,YMTINGFKWWXKFG-UHFFFAOYSA-N
9820008,2-[[2-fluoro-4-(3-methoxyphenyl)phenyl]carbamoyl]cyclopentene-1-carboxylic acid,C20H18FNO4,355.4,3.4,75.6,2,5,5,26,,XPRDUGXOWVXZLL-UHFFFAOYSA-N
441401,"N-[[(5S)-3-(3-fluoro-4-morpholin-4-ylphenyl)-2-oxo-1,3-oxazolidin-5-yl]methyl]acetamide",C16H20FN3O4,337.35,0.7,71.1,1,6,4,24,,TYZROVQLWOKYKF-ZDUSSCGKSA-N
2769,4-amino-5-chloro-N-[1-[3-(4-fluorophenoxy)propyl]-3-methoxypiperidin-4-yl]-2-methoxybenzamide,C23H29ClFN3O4,465.9,3.4,86.1,2,7,9,32,,DCSUBABJRXZOMT-UHFFFAOYSA-N
6839,"1-methyl-3-phenylpyrrolidine-2,5-dione",C11H11NO2,189.21,0.8,37.4,0,2,1,14,,WLWFNJKHKGIJNW-UHFFFAOYSA-N
5311066,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",C24H32O6,416.5,2.7,93.1,2,6,2,30,,WBGKWQHBNHJJPZ-LECWWXJVSA-N
68165256,"5-chloro-4-N-(2-dimethylphosphorylphenyl)-2-N-[2-methoxy-4-[4-(4-methylpiperazin-1-yl)piperidin-1-yl]phenyl]pyrimidine-2,4-diamine",C29H39ClN7O2P,584.1,4.6,85.9,2,9,8,40,,AILRADAXUVEEIR-UHFFFAOYSA-N
159603,"1-[4-amino-2-(ethoxymethyl)imidazo[4,5-c]quinolin-1-yl]-2-methylpropan-2-ol",C17H22N4O2,314.4,1.3,86.2,2,5,5,23,,BXNMTOQRYBFHNZ-UHFFFAOYSA-N
124173720,"(2S)-2-[[2-[(4S)-4-(difluoromethyl)-2-oxo-1,3-oxazolidin-3-yl]-5,6-dihydroimidazo[1,2-d][1,4]benzoxazepin-9-yl]amino]propanamide",C18H19F2N5O4,407.4,1.5,112.0,2,8,5,29,,SGEUNORSOZVTOL-CABZTGNLSA-N
64627,"1,3-dipropyl-8-(3-tricyclo[3.3.1.03,7]nonanyl)-7H-purine-2,6-dione",C20H28N4O2,356.5,4.9,69.3,1,3,5,26,,PJBFVWGQFLYWCB-UHFFFAOYSA-N
6918454,"2-(2-chloro-4-iodoanilino)-N-(cyclopropylmethoxy)-3,4-difluorobenzamide",C17H14ClF2IN2O2,478.7,5.6,50.4,2,5,6,25,,GFMMXOIFOQCCGU-UHFFFAOYSA-N
58298318,"5-ethyl-3-[2-methyl-6-(1H-1,2,4-triazol-5-yl)-3-pyridinyl]-7,8-dihydropyrazino[2,3-b]pyrazin-6-one",C16H16N8O,336.35,0.7,113.0,2,7,3,25,,GMYLVKUGJMYTFB-UHFFFAOYSA-N
11167602,4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]-3-fluorophenoxy]-N-methylpyridine-2-carboxamide,C21H15ClF4N4O3,482.8,4.2,92.4,3,8,5,33,,FNHKPVJBJVTLMP-UHFFFAOYSA-N
135565923,"(3R,11S)-6-fluoro-3,11-dimethyl-10-oxa-2,13,17,18,21-pentazatetracyclo[13.5.2.04,9.018,22]docosa-1(21),4(9),5,7,15(22),16,19-heptaen-14-one",C18H18FN5O2,355.4,2.1,80.6,2,6,0,26,,FIKPXCOQUIZNHB-WDEREUQCSA-N
11188409,"(3S,8R,9S,10R,13S,14S)-17-(benzimidazol-1-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15-decahydro-1H-cyclopenta[a]phenanthren-3-ol",C26H32N2O,388.5,5.2,38.1,1,2,1,29,,PAFKTGFSEFKSQG-PAASFTFBSA-N
441336,"[(8S,9R,10S,11S,13S,14S,16R,17R)-9-chloro-17-(2-chloroacetyl)-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] furan-2-carboxylate",C27H30Cl2O6,521.4,3.9,93.8,1,6,5,35,,WOFMFGQZHJDGCX-ZULDAHANSA-N
114869,"5-chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-2,1,3-benzothiadiazol-4-amine;hydrochloride",C9H9Cl2N5S,290.17,,90.4,3,4,2,17,,ZWUKMNZJRDGCTQ-UHFFFAOYSA-N
11973736,"[4-chloro-3-[5-methyl-3-[4-(2-pyrrolidin-1-ylethoxy)anilino]-1,2,4-benzotriazin-7-yl]phenyl] benzoate",C33H30ClN5O3,580.1,7.0,89.5,1,8,10,42,,JMGXJHWTVBGOKG-UHFFFAOYSA-N
16052038,"[(2R,3R,4S,5R,6R)-6-[(1S,2S)-2-chloro-1-[[(2S,4R)-1-methyl-4-propylpyrrolidine-2-carbonyl]amino]propyl]-4,5-dihydroxy-2-methylsulfanyloxan-3-yl] hexadecanoate;hydrochloride",C34H64Cl2N2O6S,699.9,,134.0,4,8,23,45,,GTNDZRUWKHDICY-DJHAJVGHSA-N
46916694,"N,N-dimethyl-5-[[2-methyl-6-[(5-methylpyrazin-2-yl)carbamoyl]-1-benzofuran-4-yl]oxy]pyrimidine-2-carboxamide",C22H20N6O4,432.4,1.8,123.0,1,8,5,32,,MASKQITXHVYVFL-UHFFFAOYSA-N
155815,2-(1-benzyl-2-ethyl-3-oxamoylindol-4-yl)oxyacetic acid,C21H20N2O5,380.4,2.8,112.0,2,5,8,28,,BHLXTPHDSZUFHR-UHFFFAOYSA-N
45375808,"propan-2-yl (2S)-2-[[[(2R,3R,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-4-fluoro-3-hydroxy-4-methyloxolan-2-yl]methoxy-phenoxyphosphoryl]amino]propanoate",C22H29FN3O9P,529.5,1.0,153.0,3,11,11,36,,TTZHDVOVKQGIBA-IQWMDFIBSA-N
25262792,"3-[2,4-bis[(3S)-3-methylmorpholin-4-yl]pyrido[2,3-d]pyrimidin-7-yl]-N-methylbenzamide",C25H30N6O3,462.5,2.8,92.7,1,8,4,34,,JUSFANSTBFGBAF-IRXDYDNUSA-N
77995,1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-3H-2-benzofuran-5-carbonitrile;hydrobromide,C20H22BrFN2O,405.3,,36.3,1,4,5,25,,WIHMBLDNRMIGDW-UHFFFAOYSA-N
11213558,"6-[[5-fluoro-2-(3,4,5-trimethoxyanilino)pyrimidin-4-yl]amino]-2,2-dimethyl-4H-pyrido[3,2-b][1,4]oxazin-3-one",C22H23FN6O5,470.5,3.1,129.0,3,11,7,34,,NHHQJBCNYHBUSI-UHFFFAOYSA-N
51352361,"N-[3-[(5R)-3-amino-2,5-dimethyl-1,1-dioxo-6H-1,2,4-thiadiazin-5-yl]-4-fluorophenyl]-5-fluoropyridine-2-carboxamide",C17H17F2N5O3S,409.4,0.6,126.0,2,7,3,28,,YHYKUSGACIYRML-KRWDZBQOSA-N
17755052,"4-[2-(1H-indazol-4-yl)-6-[(4-methylsulfonylpiperazin-1-yl)methyl]thieno[3,2-d]pyrimidin-4-yl]morpholine",C23H27N7O3S2,513.6,1.6,144.0,1,10,5,35,,LHNIIDJUOCFXAP-UHFFFAOYSA-N
4418,1-[4-(2-methoxyphenyl)piperazin-1-yl]-3-naphthalen-1-yloxypropan-2-ol,C24H28N2O3,392.5,4.1,45.2,1,5,7,29,,HRRBJVNMSRJFHQ-UHFFFAOYSA-N
6435415,"(Z)-7-[(2R)-2-amino-2-carboxyethyl]sulfanyl-2-[[(1S)-2,2-dimethylcyclopropanecarbonyl]amino]hept-2-enoic acid",C16H26N2O5S,358.5,-1.0,155.0,4,7,11,24,,DHSUYTOATWAVLW-WFVMDLQDSA-N
91668194,"N-[(3R,4R)-4-fluoro-1-[6-[(3-methoxy-1-methylpyrazol-4-yl)amino]-9-methylpurin-2-yl]pyrrolidin-3-yl]prop-2-enamide",C18H22FN9O2,415.4,1.2,115.0,2,9,6,30,,JYIUNVOCEFIUIU-GHMZBOCLSA-N
25183872,"[(1R)-1-[[2-[(2,5-dichlorobenzoyl)amino]acetyl]amino]-3-methylbutyl]boronic acid",C14H19BCl2N2O4,361.0,,98.7,4,4,7,23,,MXAYKZJJDUDWDS-LBPRGKRZSA-N
9863341,"(2E,4E)-3-methyl-5-[(1S,2S)-2-methyl-2-(5,5,8,8-tetramethyl-6,7-dihydronaphthalen-2-yl)cyclopropyl]penta-2,4-dienoic acid",C24H32O2,352.5,7.3,37.3,1,2,4,26,,BOOOLEGQBVUTKC-NVQSDHBMSA-N
64139,"(4S)-6-chloro-4-(2-cyclopropylethynyl)-4-(trifluoromethyl)-1H-3,1-benzoxazin-2-one",C14H9ClF3NO2,315.67,4.0,38.3,1,5,1,21,,XPOQHMRABVBWPR-ZDUSSCGKSA-N
65335,"5-[(2-chlorophenyl)methyl]-6,7-dihydro-4H-thieno[3,2-c]pyridine;hydrochloride",C14H15Cl2NS,300.2,,31.5,1,2,2,18,,MTKNGOHFNXIVOS-UHFFFAOYSA-N
77997,"benzoic acid;N,N-dimethyl-2-[5-(1,2,4-triazol-1-ylmethyl)-1H-indol-3-yl]ethanamine",C22H25N5O2,391.5,,87.0,2,5,6,29,,JPRXYLQNJJVCMZ-UHFFFAOYSA-N
5284631,"[(1R,5S)-spiro[8-azoniabicyclo[3.2.1]octane-8,1'-azolidin-1-ium]-3-yl] 2-hydroxy-2,2-diphenylacetate chloride",C25H30ClNO3,428.0,,46.5,1,4,5,30,,RVCSYOQWLPPAOA-DHWZJIOFSA-M
51081,1-ethyl-6-fluoro-7-(4-methylpiperazin-1-yl)-4-oxoquinoline-3-carboxylic acid,C17H20FN3O3,333.36,0.3,64.1,1,7,3,24,,FHFYDNQZQSQIAI-UHFFFAOYSA-N
44205240,"2-[1-ethylsulfonyl-3-[4-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)pyrazol-1-yl]azetidin-3-yl]acetonitrile",C16H17N7O2S,371.4,-0.5,129.0,1,7,5,26,,XUZMWHLSFXCVMG-UHFFFAOYSA-N
11960529,2-[(2R)-2-methylpyrrolidin-2-yl]-1H-benzimidazole-4-carboxamide,C13H16N4O,244.29,0.5,83.8,3,3,2,18,,JNAHVYVRKWKWKQ-CYBMUJFWSA-N
8813,4-[5-(4-carbamimidoylphenoxy)pentoxy]benzenecarboximidamide;bis(2-hydroxyethanesulfonic acid),C23H36N4O10S2,592.7,,284.0,8,12,14,39,,YBVNFKZSMZGRAD-UHFFFAOYSA-N
45375953,"5-(4-amino-1-propan-2-ylpyrazolo[3,4-d]pyrimidin-3-yl)-1,3-benzoxazol-2-amine",C15H15N7O,309.33,1.7,122.0,2,7,2,23,,GYLDXIAOMVERTK-UHFFFAOYSA-N
68546,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-(furan-2-yl)methanone;hydrochloride",C19H22ClN5O4,419.9,,107.0,2,8,4,29,,WFXFYZULCQKPIP-UHFFFAOYSA-N
121408882,"6,6-dimethyl-2-[2-[(2-methylpyrazol-3-yl)amino]pyrimidin-4-yl]-5-(2-morpholin-4-ylethyl)thieno[2,3-c]pyrrol-4-one",C22H27N7O2S,453.6,1.4,117.0,1,8,6,32,,JNPRPMBJODOFEC-UHFFFAOYSA-N
6018,"9,10-dimethoxy-3-(2-methylpropyl)-1,3,4,6,7,11b-hexahydrobenzo[a]quinolizin-2-one",C19H27NO3,317.4,2.9,38.8,0,4,4,23,,MKJIEFSOBYUXJB-UHFFFAOYSA-N
5328940,"4-(2,4-dichloro-5-methoxyanilino)-6-methoxy-7-[3-(4-methylpiperazin-1-yl)propoxy]quinoline-3-carbonitrile",C26H29Cl2N5O3,530.4,5.4,82.9,1,8,9,36,,UBPYILGKFZZVDX-UHFFFAOYSA-N
36462,"(5S,5aR,8aR,9R)-5-[[(2R,4aR,6R,7R,8R,8aS)-7,8-dihydroxy-2-methyl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",C29H32O13,588.6,0.6,161.0,3,13,5,42,,VJJPUSNTGOMMGY-MRVIYFEKSA-N
71721540,"1-(3,3-dimethylbutyl)-3-[2-fluoro-4-methyl-5-[7-methyl-2-(methylamino)pyrido[2,3-d]pyrimidin-6-yl]phenyl]urea",C23H29FN6O,424.5,4.7,91.8,3,6,6,31,,HHCBMISMPSAZBF-UHFFFAOYSA-N
2123,"2-N,2-N,4-N,4-N,6-N,6-N-hexamethyl-1,3,5-triazine-2,4,6-triamine",C9H18N6,210.28,2.7,48.4,0,6,3,15,,UUVWYPNAQBNQJQ-UHFFFAOYSA-N
5329099,"3-[2,4-dimethyl-5-[(Z)-(2-oxo-1H-indol-3-ylidene)methyl]-1H-pyrrol-3-yl]propanoic acid",C18H18N2O3,310.3,2.2,82.2,3,3,4,23,,NHFDRBXTEDBWCZ-ZROIWOOFSA-N
