ID,Drug1,Drug2,Cell line,ZIP,classification
33657,TEMOZOLOMIDE,MK-4827,VCAP,10.74,Synergy
33658,TEMOZOLOMIDE,MK-4827,VCAP,22.96,Synergy
33659,TEMOZOLOMIDE,MK-4827,VCAP,15.1,Synergy
33660,TEMOZOLOMIDE,MK-4827,VCAP,16.86,Synergy
33662,TEMOZOLOMIDE,MK-8669,VCAP,6.58,No_Effect
33663,TEMOZOLOMIDE,MK-8669,VCAP,5.65,No_Effect
33664,TEMOZOLOMIDE,MK-8669,VCAP,9.18,Synergy
33665,TEMOZOLOMIDE,MK-8776,VCAP,12.96,Synergy
33671,TEMOZOLOMIDE,TOPOTECAN,VCAP,7.39,No_Effect
33672,TEMOZOLOMIDE,TOPOTECAN,VCAP,8.34,Synergy
33673,TEMOZOLOMIDE,TOPOTECAN,VCAP,7.66,Synergy
33674,TEMOZOLOMIDE,TOPOTECAN,VCAP,5.85,No_Effect
33675,TOPOTECAN,BEZ-235,VCAP,5.6,No_Effect
33676,TOPOTECAN,BEZ-235,VCAP,6.02,No_Effect
33677,TOPOTECAN,DINACICLIB,VCAP,6.45,No_Effect
33678,TOPOTECAN,MK-8776,VCAP,12.39,Synergy
33716,ZOLINZA,ABT-888,VCAP,11.77,Synergy
33717,ZOLINZA,ABT-888,VCAP,13.43,Synergy
33718,ZOLINZA,ABT-888,VCAP,8.74,Synergy
33719,ZOLINZA,ABT-888,VCAP,9.44,Synergy
33720,ZOLINZA,AZD1775,VCAP,7.47,No_Effect
33721,ZOLINZA,AZD1775,VCAP,6.81,No_Effect
33722,ZOLINZA,AZD1775,VCAP,8.11,Synergy
33723,ZOLINZA,AZD1775,VCAP,11.56,Synergy
33724,ZOLINZA,BEZ-235,VCAP,10.91,Synergy
33725,ZOLINZA,BEZ-235,VCAP,9.17,Synergy
33726,ZOLINZA,BEZ-235,VCAP,8.15,Synergy
33727,ZOLINZA,BORTEZOMIB,VCAP,8.51,Synergy
33728,ZOLINZA,BORTEZOMIB,VCAP,7.57,Synergy
33729,ZOLINZA,BORTEZOMIB,VCAP,8.98,Synergy
33730,ZOLINZA,BORTEZOMIB,VCAP,11.69,Synergy
33731,ZOLINZA,DASATINIB,VCAP,7.7,Synergy
33744,ZOLINZA,MK-2206,VCAP,6.47,No_Effect
33745,ZOLINZA,MK-2206,VCAP,8.74,Synergy
33746,ZOLINZA,MK-2206,VCAP,10.85,Synergy
33747,ZOLINZA,MK-2206,VCAP,12.3,Synergy
33748,ZOLINZA,MK-8669,VCAP,11.27,Synergy
33749,ZOLINZA,MK-8776,VCAP,7.08,No_Effect
33754,ZOLINZA,PD325901,VCAP,5.48,No_Effect
33755,ZOLINZA,PD325901,VCAP,11.53,Synergy
33756,ZOLINZA,PD325901,VCAP,9.89,Synergy
33763,ZOLINZA,SUNITINIB,VCAP,6.71,No_Effect
33764,ZOLINZA,TEMOZOLOMIDE,VCAP,5.07,No_Effect
33765,ZOLINZA,TEMOZOLOMIDE,VCAP,6.96,No_Effect
33766,ZOLINZA,TEMOZOLOMIDE,VCAP,11.21,Synergy
33767,ZOLINZA,TEMOZOLOMIDE,VCAP,13.05,Synergy
33768,ZOLINZA,TOPOTECAN,VCAP,6.63,No_Effect
33769,ZOLINZA,TOPOTECAN,VCAP,9.5,Synergy
33770,ZOLINZA,TOPOTECAN,VCAP,10.56,Synergy
33771,ZOLINZA,TOPOTECAN,VCAP,8.42,Synergy
33772,5-FU,ABT-888,ZR751,-9.71,Antagonism
33773,5-FU,ABT-888,ZR751,-10.85,Antagonism
33774,5-FU,ABT-888,ZR751,-6.72,No_Effect
33775,5-FU,AZD1775,ZR751,-12.63,Antagonism
33776,5-FU,AZD1775,ZR751,-10.63,Antagonism
33777,5-FU,AZD1775,ZR751,-10.77,Antagonism
33778,5-FU,AZD1775,ZR751,-8.06,Antagonism
33779,5-FU,BEZ-235,ZR751,-5.66,No_Effect
33780,5-FU,BEZ-235,ZR751,-5.64,No_Effect
33781,5-FU,DASATINIB,ZR751,-8.77,Antagonism
33782,5-FU,DASATINIB,ZR751,-5.16,No_Effect
33783,5-FU,DINACICLIB,ZR751,-10.23,Antagonism
33784,5-FU,DINACICLIB,ZR751,-8.2,Antagonism
33785,5-FU,DINACICLIB,ZR751,-9.65,Antagonism
33800,5-FU,MK-2206,ZR751,-9,Antagonism
33801,5-FU,MK-2206,ZR751,-8.98,Antagonism
33802,5-FU,MK-2206,ZR751,-7.42,No_Effect
33803,5-FU,MK-2206,ZR751,-7.31,No_Effect
33804,5-FU,MK-4827,ZR751,-8.35,Antagonism
33805,5-FU,MK-4827,ZR751,-9.12,Antagonism
33806,5-FU,MK-4827,ZR751,-6.81,No_Effect
33807,5-FU,MK-4827,ZR751,-7.65,Antagonism
33812,5-FU,MK-8669,ZR751,-6.44,No_Effect
33813,5-FU,MK-8669,ZR751,-5.21,No_Effect
33814,5-FU,MK-8669,ZR751,-7.64,Antagonism
33815,5-FU,MK-8669,ZR751,-6.1,No_Effect
33816,5-FU,MK-8776,ZR751,-12.21,Antagonism
33817,5-FU,MK-8776,ZR751,-11.82,Antagonism
33818,5-FU,MK-8776,ZR751,-12.73,Antagonism
33819,5-FU,MK-8776,ZR751,-12.97,Antagonism
33820,5-FU,PD325901,ZR751,-15.48,Antagonism
33821,5-FU,PD325901,ZR751,-12.14,Antagonism
33822,5-FU,PD325901,ZR751,-10.14,Antagonism
33823,5-FU,PD325901,ZR751,-11.64,Antagonism
33826,5-FU,SUNITINIB,ZR751,-11.38,Antagonism
33827,5-FU,SUNITINIB,ZR751,-5.39,No_Effect
33828,5-FU,SUNITINIB,ZR751,-6.71,No_Effect
33829,5-FU,TEMOZOLOMIDE,ZR751,-6.9,No_Effect
33830,5-FU,TEMOZOLOMIDE,ZR751,-6.31,No_Effect
33831,5-FU,ZOLINZA,ZR751,-5.93,No_Effect
33832,ABT-888,BEZ-235,ZR751,10.51,Synergy
33834,ABT-888,MK-8669,ZR751,-6.46,No_Effect
33835,ABT-888,MK-8776,ZR751,-10.07,Antagonism
33836,ABT-888,MK-8776,ZR751,-7.24,No_Effect
33837,ABT-888,MK-8776,ZR751,-10.24,Antagonism
33838,ABT-888,MK-8776,ZR751,-10.68,Antagonism
33851,ABT-888,TOPOTECAN,ZR751,-5.61,No_Effect
33852,ABT-888,TOPOTECAN,ZR751,-5.59,No_Effect
33853,ABT-888,TOPOTECAN,ZR751,-5.57,No_Effect
33854,AZD1775,ABT-888,ZR751,-9.83,Antagonism
33855,AZD1775,ABT-888,ZR751,-6.19,No_Effect
33856,AZD1775,ABT-888,ZR751,-9.91,Antagonism
33857,AZD1775,ABT-888,ZR751,-10.71,Antagonism
33858,AZD1775,BORTEZOMIB,ZR751,-5.13,No_Effect
33859,AZD1775,DASATINIB,ZR751,-10.69,Antagonism
33860,AZD1775,DASATINIB,ZR751,-8.84,Antagonism
33861,AZD1775,DASATINIB,ZR751,-9.44,Antagonism
33862,AZD1775,DASATINIB,ZR751,-12.22,Antagonism
33863,AZD1775,DINACICLIB,ZR751,-8.02,Antagonism
33864,AZD1775,DINACICLIB,ZR751,-7.65,Antagonism
33865,AZD1775,DINACICLIB,ZR751,-9.96,Antagonism
33866,AZD1775,DINACICLIB,ZR751,-7.52,Antagonism
33876,AZD1775,MK-2206,ZR751,-9.45,Antagonism
33877,AZD1775,MK-2206,ZR751,-7.21,No_Effect
33878,AZD1775,MK-2206,ZR751,-8.75,Antagonism
33879,AZD1775,MK-2206,ZR751,-10.17,Antagonism
33880,AZD1775,MK-4827,ZR751,-7.75,Antagonism
33881,AZD1775,MK-4827,ZR751,-8.04,Antagonism
33882,AZD1775,MK-4827,ZR751,-10.16,Antagonism
33883,AZD1775,MK-4827,ZR751,-7.14,No_Effect
33888,AZD1775,MK-8669,ZR751,-6.68,No_Effect
33889,AZD1775,MK-8669,ZR751,-8.9,Antagonism
33890,AZD1775,MK-8669,ZR751,-11.7,Antagonism
33891,AZD1775,MK-8776,ZR751,5.83,No_Effect
33896,AZD1775,PD325901,ZR751,-14.74,Antagonism
33897,AZD1775,PD325901,ZR751,-11.49,Antagonism
33898,AZD1775,PD325901,ZR751,-9.91,Antagonism
33899,AZD1775,PD325901,ZR751,-17.79,Antagonism
33905,AZD1775,TOPOTECAN,ZR751,-6.49,No_Effect
33906,AZD1775,TOPOTECAN,ZR751,-6.17,No_Effect
33907,AZD1775,TOPOTECAN,ZR751,-7.01,No_Effect
33908,BEZ-235,MK-8776,ZR751,-6.34,No_Effect
33913,BORTEZOMIB,ABT-888,ZR751,5.09,No_Effect
33914,BORTEZOMIB,BEZ-235,ZR751,16.09,Synergy
33915,BORTEZOMIB,BEZ-235,ZR751,5.21,No_Effect
33916,BORTEZOMIB,BEZ-235,ZR751,9.01,Synergy
33917,BORTEZOMIB,DASATINIB,ZR751,6.84,No_Effect
33918,BORTEZOMIB,DINACICLIB,ZR751,5.1,No_Effect
33920,BORTEZOMIB,MK-8776,ZR751,-9.44,Antagonism
33927,BORTEZOMIB,TOPOTECAN,ZR751,-8.21,Antagonism
34006,DASATINIB,ABT-888,ZR751,-6.84,No_Effect
34007,DASATINIB,ABT-888,ZR751,-7.61,Antagonism
34008,DASATINIB,ABT-888,ZR751,-6.56,No_Effect
34009,DASATINIB,ABT-888,ZR751,-7.31,No_Effect
34010,DASATINIB,DINACICLIB,ZR751,-11.03,Antagonism
34011,DASATINIB,DINACICLIB,ZR751,-8.31,Antagonism
34012,DASATINIB,MK-8669,ZR751,-6.04,No_Effect
34013,DASATINIB,MK-8776,ZR751,-6.01,No_Effect
34014,DASATINIB,MK-8776,ZR751,-6.75,No_Effect
34015,DASATINIB,MK-8776,ZR751,-7.9,Antagonism
34016,DASATINIB,MK-8776,ZR751,-8.07,Antagonism
34026,DASATINIB,TOPOTECAN,ZR751,-5.56,No_Effect
34027,DASATINIB,TOPOTECAN,ZR751,-8.35,Antagonism
34028,DASATINIB,TOPOTECAN,ZR751,-7.11,No_Effect
34029,DEXAMETHASONE,ABT-888,ZR751,-11.1,Antagonism
34030,DEXAMETHASONE,ABT-888,ZR751,-11.1,Antagonism
34031,DEXAMETHASONE,ABT-888,ZR751,-11.1,Antagonism
34032,DEXAMETHASONE,ABT-888,ZR751,-11.1,Antagonism
34033,DEXAMETHASONE,AZD1775,ZR751,-9.26,Antagonism
34034,DEXAMETHASONE,AZD1775,ZR751,-12.74,Antagonism
34035,DEXAMETHASONE,AZD1775,ZR751,-12.92,Antagonism
34036,DEXAMETHASONE,AZD1775,ZR751,-13.7,Antagonism
34037,DEXAMETHASONE,BORTEZOMIB,ZR751,-6.69,No_Effect
34038,DEXAMETHASONE,BORTEZOMIB,ZR751,-13.63,Antagonism
34039,DEXAMETHASONE,BORTEZOMIB,ZR751,-8.95,Antagonism
34040,DEXAMETHASONE,BORTEZOMIB,ZR751,-10.06,Antagonism
34041,DEXAMETHASONE,DASATINIB,ZR751,-11.52,Antagonism
34042,DEXAMETHASONE,DASATINIB,ZR751,-11.52,Antagonism
34043,DEXAMETHASONE,DASATINIB,ZR751,-10.23,Antagonism
34044,DEXAMETHASONE,DASATINIB,ZR751,-9.91,Antagonism
34045,DEXAMETHASONE,DINACICLIB,ZR751,-9.61,Antagonism
34046,DEXAMETHASONE,DINACICLIB,ZR751,-8.86,Antagonism
34047,DEXAMETHASONE,DINACICLIB,ZR751,-9.17,Antagonism
34048,DEXAMETHASONE,DINACICLIB,ZR751,-10.08,Antagonism
34064,DEXAMETHASONE,MK-4827,ZR751,-12.2,Antagonism
34065,DEXAMETHASONE,MK-4827,ZR751,-11.63,Antagonism
34066,DEXAMETHASONE,MK-4827,ZR751,-10.6,Antagonism
34067,DEXAMETHASONE,MK-4827,ZR751,-12.59,Antagonism
34072,DEXAMETHASONE,MK-8669,ZR751,-5.24,No_Effect
34073,DEXAMETHASONE,MK-8776,ZR751,-7.92,Antagonism
34074,DEXAMETHASONE,MK-8776,ZR751,-12.53,Antagonism
34075,DEXAMETHASONE,MK-8776,ZR751,-13.13,Antagonism
34076,DEXAMETHASONE,MK-8776,ZR751,-10.97,Antagonism
34077,DEXAMETHASONE,PD325901,ZR751,-8.92,Antagonism
34078,DEXAMETHASONE,PD325901,ZR751,-12.83,Antagonism
34079,DEXAMETHASONE,PD325901,ZR751,-13.12,Antagonism
34080,DEXAMETHASONE,PD325901,ZR751,-16.81,Antagonism
34082,DEXAMETHASONE,SUNITINIB,ZR751,-13.43,Antagonism
34083,DEXAMETHASONE,SUNITINIB,ZR751,-11.29,Antagonism
34084,DEXAMETHASONE,SUNITINIB,ZR751,-12.26,Antagonism
34085,DEXAMETHASONE,SUNITINIB,ZR751,-13.26,Antagonism
34086,DEXAMETHASONE,TEMOZOLOMIDE,ZR751,-6.79,No_Effect
34087,DEXAMETHASONE,TEMOZOLOMIDE,ZR751,-6.79,No_Effect
34088,DEXAMETHASONE,TEMOZOLOMIDE,ZR751,-6.43,No_Effect
34089,DEXAMETHASONE,TEMOZOLOMIDE,ZR751,-6.79,No_Effect
34090,DEXAMETHASONE,ZOLINZA,ZR751,-7.19,No_Effect
34091,DEXAMETHASONE,ZOLINZA,ZR751,-6.27,No_Effect
34092,DINACICLIB,MK-8776,ZR751,-5.78,No_Effect
34093,DINACICLIB,MK-8776,ZR751,-7.5,No_Effect
34094,DINACICLIB,MK-8776,ZR751,-8.56,Antagonism
34095,DINACICLIB,MK-8776,ZR751,-7.39,No_Effect
34159,ETOPOSIDE,ABT-888,ZR751,-7.97,Antagonism
34160,ETOPOSIDE,ABT-888,ZR751,-7.72,Antagonism
34161,ETOPOSIDE,AZD1775,ZR751,-14.14,Antagonism
34162,ETOPOSIDE,AZD1775,ZR751,-9.18,Antagonism
34163,ETOPOSIDE,AZD1775,ZR751,-12.73,Antagonism
34164,ETOPOSIDE,BEZ-235,ZR751,5.55,No_Effect
34165,ETOPOSIDE,BORTEZOMIB,ZR751,9.47,Synergy
34166,ETOPOSIDE,BORTEZOMIB,ZR751,10.81,Synergy
34167,ETOPOSIDE,DASATINIB,ZR751,-6.31,No_Effect
34168,ETOPOSIDE,DINACICLIB,ZR751,-7.08,No_Effect
34169,ETOPOSIDE,DINACICLIB,ZR751,-6.32,No_Effect
34170,ETOPOSIDE,DINACICLIB,ZR751,-6.34,No_Effect
34174,ETOPOSIDE,MK-2206,ZR751,-8.2,Antagonism
34175,ETOPOSIDE,MK-2206,ZR751,-5.3,No_Effect
34176,ETOPOSIDE,MK-2206,ZR751,-5.17,No_Effect
34177,ETOPOSIDE,MK-4827,ZR751,-9.34,Antagonism
34178,ETOPOSIDE,MK-4827,ZR751,-7.81,Antagonism
34179,ETOPOSIDE,MK-4827,ZR751,-5.33,No_Effect
34180,ETOPOSIDE,MK-4827,ZR751,-10.18,Antagonism
34185,ETOPOSIDE,MK-8669,ZR751,-9.41,Antagonism
34186,ETOPOSIDE,MK-8669,ZR751,-7.62,Antagonism
34187,ETOPOSIDE,MK-8669,ZR751,-7.47,No_Effect
34188,ETOPOSIDE,MK-8776,ZR751,-6.54,No_Effect
34189,ETOPOSIDE,MK-8776,ZR751,-7.17,No_Effect
34190,ETOPOSIDE,MK-8776,ZR751,-11.8,Antagonism
34191,ETOPOSIDE,PD325901,ZR751,-7.69,Antagonism
34194,ETOPOSIDE,SUNITINIB,ZR751,-7.84,Antagonism
34195,ETOPOSIDE,SUNITINIB,ZR751,-5.45,No_Effect
34196,ETOPOSIDE,SUNITINIB,ZR751,-11.61,Antagonism
34197,ETOPOSIDE,ZOLINZA,ZR751,5.55,No_Effect
34208,GEMCITABINE,ABT-888,ZR751,-12.35,Antagonism
34209,GEMCITABINE,ABT-888,ZR751,-7.3,No_Effect
34210,GEMCITABINE,ABT-888,ZR751,-13.22,Antagonism
34211,GEMCITABINE,ABT-888,ZR751,-13.21,Antagonism
34212,GEMCITABINE,AZD1775,ZR751,-9.25,Antagonism
34213,GEMCITABINE,AZD1775,ZR751,-8.09,Antagonism
34214,GEMCITABINE,AZD1775,ZR751,-7.91,Antagonism
34215,GEMCITABINE,AZD1775,ZR751,-13.92,Antagonism
34216,GEMCITABINE,BEZ-235,ZR751,-6.48,No_Effect
34217,GEMCITABINE,BEZ-235,ZR751,-6.36,No_Effect
34218,GEMCITABINE,BEZ-235,ZR751,-6.99,No_Effect
34219,GEMCITABINE,BORTEZOMIB,ZR751,-9.17,Antagonism
34220,GEMCITABINE,BORTEZOMIB,ZR751,-5.28,No_Effect
34221,GEMCITABINE,DASATINIB,ZR751,-7.29,No_Effect
34222,GEMCITABINE,DASATINIB,ZR751,-8.74,Antagonism
34223,GEMCITABINE,DASATINIB,ZR751,-9.68,Antagonism
34224,GEMCITABINE,DINACICLIB,ZR751,-11.57,Antagonism
34225,GEMCITABINE,DINACICLIB,ZR751,-12.35,Antagonism
34226,GEMCITABINE,DINACICLIB,ZR751,-8.61,Antagonism
34227,GEMCITABINE,DINACICLIB,ZR751,-9.94,Antagonism
34235,GEMCITABINE,MK-2206,ZR751,-9.08,Antagonism
34236,GEMCITABINE,MK-2206,ZR751,-9.46,Antagonism
34237,GEMCITABINE,MK-2206,ZR751,-9.55,Antagonism
34238,GEMCITABINE,MK-2206,ZR751,-11.04,Antagonism
34239,GEMCITABINE,MK-4827,ZR751,-13.9,Antagonism
34240,GEMCITABINE,MK-4827,ZR751,-11.33,Antagonism
34241,GEMCITABINE,MK-4827,ZR751,-12.89,Antagonism
34242,GEMCITABINE,MK-4827,ZR751,-14.47,Antagonism
34247,GEMCITABINE,MK-8669,ZR751,-8.05,Antagonism
34248,GEMCITABINE,MK-8669,ZR751,-11.97,Antagonism
34249,GEMCITABINE,MK-8669,ZR751,-12.52,Antagonism
34250,GEMCITABINE,MK-8776,ZR751,-7.54,Antagonism
34251,GEMCITABINE,MK-8776,ZR751,-10.46,Antagonism
34252,GEMCITABINE,MK-8776,ZR751,-8.05,Antagonism
34253,GEMCITABINE,MK-8776,ZR751,-6.9,No_Effect
34254,GEMCITABINE,PD325901,ZR751,-9.58,Antagonism
34255,GEMCITABINE,PD325901,ZR751,-12.73,Antagonism
34256,GEMCITABINE,PD325901,ZR751,-9.67,Antagonism
34257,GEMCITABINE,PD325901,ZR751,-14.53,Antagonism
34258,GEMCITABINE,SUNITINIB,ZR751,-13.43,Antagonism
34259,GEMCITABINE,SUNITINIB,ZR751,-14.11,Antagonism
34260,GEMCITABINE,SUNITINIB,ZR751,-6.45,No_Effect
34261,GEMCITABINE,SUNITINIB,ZR751,-16.86,Antagonism
34262,GEMCITABINE,TEMOZOLOMIDE,ZR751,-11.57,Antagonism
34422,METHOTREXATE,ABT-888,ZR751,-10.23,Antagonism
34423,METHOTREXATE,ABT-888,ZR751,-9.18,Antagonism
34424,METHOTREXATE,AZD1775,ZR751,-15.29,Antagonism
34425,METHOTREXATE,AZD1775,ZR751,-9.95,Antagonism
34426,METHOTREXATE,AZD1775,ZR751,-14.42,Antagonism
34427,METHOTREXATE,AZD1775,ZR751,-15.6,Antagonism
34428,METHOTREXATE,BEZ-235,ZR751,-11.28,Antagonism
34429,METHOTREXATE,BEZ-235,ZR751,-6.92,No_Effect
34430,METHOTREXATE,BEZ-235,ZR751,-10.25,Antagonism
34431,METHOTREXATE,BEZ-235,ZR751,-8.84,Antagonism
34432,METHOTREXATE,BORTEZOMIB,ZR751,-5.84,No_Effect
34433,METHOTREXATE,BORTEZOMIB,ZR751,-7.16,No_Effect
34434,METHOTREXATE,BORTEZOMIB,ZR751,-6.21,No_Effect
34435,METHOTREXATE,DASATINIB,ZR751,-7.51,Antagonism
34436,METHOTREXATE,DASATINIB,ZR751,-9.74,Antagonism
34437,METHOTREXATE,DASATINIB,ZR751,-7.47,No_Effect
34438,METHOTREXATE,DASATINIB,ZR751,-7.66,Antagonism
34439,METHOTREXATE,DINACICLIB,ZR751,-5.13,No_Effect
34456,METHOTREXATE,MK-2206,ZR751,-11.87,Antagonism
34457,METHOTREXATE,MK-2206,ZR751,-11.33,Antagonism
34458,METHOTREXATE,MK-2206,ZR751,-15.86,Antagonism
34459,METHOTREXATE,MK-2206,ZR751,-15.13,Antagonism
34460,METHOTREXATE,MK-4827,ZR751,-9.79,Antagonism
34461,METHOTREXATE,MK-4827,ZR751,-8.09,Antagonism
34462,METHOTREXATE,MK-4827,ZR751,-8.94,Antagonism
34467,METHOTREXATE,MK-8669,ZR751,-11.8,Antagonism
34468,METHOTREXATE,MK-8669,ZR751,-11.78,Antagonism
34469,METHOTREXATE,MK-8669,ZR751,-12.93,Antagonism
34470,METHOTREXATE,MK-8669,ZR751,-13.23,Antagonism
34471,METHOTREXATE,MK-8776,ZR751,-9.69,Antagonism
34472,METHOTREXATE,MK-8776,ZR751,-13.92,Antagonism
34473,METHOTREXATE,MK-8776,ZR751,-11.85,Antagonism
34474,METHOTREXATE,MK-8776,ZR751,-11.42,Antagonism
34475,METHOTREXATE,PD325901,ZR751,-8.72,Antagonism
34476,METHOTREXATE,PD325901,ZR751,-10.65,Antagonism
34477,METHOTREXATE,PD325901,ZR751,-15.74,Antagonism
34478,METHOTREXATE,PD325901,ZR751,-14.57,Antagonism
34479,METHOTREXATE,SUNITINIB,ZR751,-11.58,Antagonism
34480,METHOTREXATE,SUNITINIB,ZR751,-21.15,Antagonism
34481,METHOTREXATE,SUNITINIB,ZR751,-14.08,Antagonism
34482,METHOTREXATE,SUNITINIB,ZR751,-12.57,Antagonism
34483,METHOTREXATE,TEMOZOLOMIDE,ZR751,-7.73,Antagonism
34484,METHOTREXATE,TEMOZOLOMIDE,ZR751,-8.64,Antagonism
34485,METHOTREXATE,TEMOZOLOMIDE,ZR751,-5.69,No_Effect
34486,MITOMYCINE,ABT-888,ZR751,-11.18,Antagonism
34487,MITOMYCINE,AZD1775,ZR751,-6.01,No_Effect
34488,MITOMYCINE,AZD1775,ZR751,-6.5,No_Effect
34489,MITOMYCINE,BORTEZOMIB,ZR751,-11.12,Antagonism
34490,MITOMYCINE,BORTEZOMIB,ZR751,-6.66,No_Effect
34491,MITOMYCINE,BORTEZOMIB,ZR751,-6.22,No_Effect
34492,MITOMYCINE,DINACICLIB,ZR751,-7.65,Antagonism
34493,MITOMYCINE,DINACICLIB,ZR751,-9.14,Antagonism
34494,MITOMYCINE,DINACICLIB,ZR751,-6.74,No_Effect
34495,MITOMYCINE,DINACICLIB,ZR751,-9.6,Antagonism
34504,MITOMYCINE,MK-2206,ZR751,-6.68,No_Effect
34505,MITOMYCINE,MK-4827,ZR751,-8.47,Antagonism
34506,MITOMYCINE,MK-4827,ZR751,-13.06,Antagonism
34507,MITOMYCINE,MK-4827,ZR751,-8.37,Antagonism
34508,MITOMYCINE,MK-4827,ZR751,-10.2,Antagonism
34513,MITOMYCINE,MK-8669,ZR751,-8.01,Antagonism
34514,MITOMYCINE,MK-8776,ZR751,-13.5,Antagonism
34515,MITOMYCINE,MK-8776,ZR751,-12.35,Antagonism
34516,MITOMYCINE,MK-8776,ZR751,-7.51,Antagonism
34517,MITOMYCINE,MK-8776,ZR751,-11.86,Antagonism
34518,MITOMYCINE,PD325901,ZR751,-5.47,No_Effect
34519,MITOMYCINE,PD325901,ZR751,-6.47,No_Effect
34520,MITOMYCINE,PD325901,ZR751,-7.62,Antagonism
34521,MITOMYCINE,PD325901,ZR751,-5.82,No_Effect
34524,MITOMYCINE,SUNITINIB,ZR751,-8.82,Antagonism
34525,MITOMYCINE,SUNITINIB,ZR751,-5.18,No_Effect
34526,MITOMYCINE,SUNITINIB,ZR751,-6.79,No_Effect
34527,MITOMYCINE,SUNITINIB,ZR751,-12.21,Antagonism
34528,MITOMYCINE,TEMOZOLOMIDE,ZR751,-5.49,No_Effect
34529,MITOMYCINE,TEMOZOLOMIDE,ZR751,6.03,No_Effect
34530,MITOMYCINE,ZOLINZA,ZR751,-6.97,No_Effect
34531,MK-2206,BORTEZOMIB,ZR751,-5.69,No_Effect
34536,MK-2206,MK-8669,ZR751,-5.85,No_Effect
34537,MK-2206,MK-8776,ZR751,-6.43,No_Effect
34538,MK-2206,MK-8776,ZR751,-5.63,No_Effect
34539,MK-2206,MK-8776,ZR751,-7.17,No_Effect
34546,MK-2206,TOPOTECAN,ZR751,-5.04,No_Effect
34547,MK-2206,TOPOTECAN,ZR751,-5.13,No_Effect
34669,MK-4827,ABT-888,ZR751,-5.74,No_Effect
34670,MK-4827,ABT-888,ZR751,-9.77,Antagonism
34671,MK-4827,ABT-888,ZR751,-9.77,Antagonism
34672,MK-4827,ABT-888,ZR751,-7.52,Antagonism
34673,MK-4827,BORTEZOMIB,ZR751,-7.57,Antagonism
34674,MK-4827,DASATINIB,ZR751,-8.53,Antagonism
34675,MK-4827,DINACICLIB,ZR751,-6.61,No_Effect
34676,MK-4827,DINACICLIB,ZR751,-5.18,No_Effect
34677,MK-4827,DINACICLIB,ZR751,-5.67,No_Effect
34680,MK-4827,MK-8669,ZR751,-5.61,No_Effect
34681,MK-4827,MK-8776,ZR751,-9.1,Antagonism
34682,MK-4827,MK-8776,ZR751,-12.25,Antagonism
34683,MK-4827,MK-8776,ZR751,-11.24,Antagonism
34684,MK-4827,MK-8776,ZR751,6.61,No_Effect
34689,MK-4827,PD325901,ZR751,-10.7,Antagonism
34690,MK-4827,PD325901,ZR751,-6.34,No_Effect
34691,MK-4827,PD325901,ZR751,-12.21,Antagonism
34692,MK-4827,PD325901,ZR751,-5.72,No_Effect
34700,MK-4827,TOPOTECAN,ZR751,-5.57,No_Effect
34701,MK-4827,TOPOTECAN,ZR751,-6.72,No_Effect
34748,MK-8669,BEZ-235,ZR751,6.93,No_Effect
34749,MK-8669,BEZ-235,ZR751,7.76,Synergy
34750,MK-8669,BEZ-235,ZR751,7.73,Synergy
34751,MK-8669,BEZ-235,ZR751,7.4,No_Effect
34753,MK-8669,MK-8776,ZR751,-10.56,Antagonism
34754,MK-8669,MK-8776,ZR751,-6.71,No_Effect
34755,MK-8669,MK-8776,ZR751,-6.97,No_Effect
34756,MK-8669,MK-8776,ZR751,-9.69,Antagonism
34764,MK-8669,TOPOTECAN,ZR751,-5.12,No_Effect
34765,MK-8669,TOPOTECAN,ZR751,-6.21,No_Effect
34766,MK-8669,TOPOTECAN,ZR751,-7.99,Antagonism
34892,PACLITAXEL,ABT-888,ZR751,-8.51,Antagonism
34893,PACLITAXEL,ABT-888,ZR751,-9.27,Antagonism
34894,PACLITAXEL,ABT-888,ZR751,-9.08,Antagonism
34895,PACLITAXEL,AZD1775,ZR751,-9.06,Antagonism
34896,PACLITAXEL,AZD1775,ZR751,-12.5,Antagonism
34897,PACLITAXEL,AZD1775,ZR751,-9.93,Antagonism
34898,PACLITAXEL,BORTEZOMIB,ZR751,-5.73,No_Effect
34899,PACLITAXEL,BORTEZOMIB,ZR751,-8.65,Antagonism
34900,PACLITAXEL,BORTEZOMIB,ZR751,-5.69,No_Effect
34901,PACLITAXEL,DINACICLIB,ZR751,-9.73,Antagonism
34902,PACLITAXEL,DINACICLIB,ZR751,-11.41,Antagonism
34903,PACLITAXEL,DINACICLIB,ZR751,-7.68,Antagonism
34904,PACLITAXEL,DINACICLIB,ZR751,-7.32,No_Effect
34919,PACLITAXEL,MK-2206,ZR751,-5.2,No_Effect
34920,PACLITAXEL,MK-4827,ZR751,-10.64,Antagonism
34921,PACLITAXEL,MK-4827,ZR751,-9.63,Antagonism
34922,PACLITAXEL,MK-4827,ZR751,-13.2,Antagonism
34923,PACLITAXEL,MK-4827,ZR751,-10.15,Antagonism
34928,PACLITAXEL,MK-8669,ZR751,-8.93,Antagonism
34929,PACLITAXEL,MK-8776,ZR751,-11.09,Antagonism
34930,PACLITAXEL,MK-8776,ZR751,-9.07,Antagonism
34931,PACLITAXEL,MK-8776,ZR751,-12.92,Antagonism
